C_size,A_size,log2(nwords),difficulty,#points,#distinguished_points,log2(#distinguished_points),#collisions,log2(#collisions),#updates,time(sec)
18, 18, 12.000000, 4, 162586, 9857, 13.266933, 2998, 11.549785, 0, 16.206242
18, 18, 12.000000, 4, 1281219, 82544, 16.332876, 24036, 14.552909, 4, 13.182962
18, 18, 12.000000, 4, 1314829, 82856, 16.338319, 24153, 14.559915, 4, 14.802921
18, 18, 12.000000, 4, 676025, 42648, 15.380190, 12543, 13.614595, 2, 4.823283
18, 18, 12.000000, 4, 16955887, 1056063, 20.010264, 313416, 18.257719, 51, 633.895139
18, 18, 12.000000, 4, 11015874, 698163, 19.413204, 204163, 17.639362, 34, 122.035394
18, 18, 12.000000, 4, 104694, 6537, 12.674413, 1957, 10.934428, 0, 1.038212
18, 18, 12.000000, 4, 13031722, 814018, 19.634701, 241096, 17.879248, 39, 74.403382
18, 18, 12.000000, 4, 4343923, 270581, 18.045701, 80250, 16.292214, 13, 31.594410
18, 18, 12.000000, 4, 46599214, 2911972, 21.473565, 864915, 19.722199, 142, 761.298429
18, 18, 12.000000, 4, 2963719, 185179, 17.498561, 54090, 15.723074, 9, 32.313784
18, 18, 12.000000, 4, 1335851, 84974, 16.374734, 25800, 14.655083, 4, 30.164788
18, 18, 12.000000, 4, 1528694, 96274, 16.554859, 28340, 14.790552, 4, 71.432271
18, 18, 12.000000, 4, 4829818, 301388, 18.201262, 90188, 16.460648, 14, 172.739087
18, 18, 12.000000, 4, 4025510, 247466, 17.916871, 74219, 16.179501, 12, 113.788814
18, 18, 12.000000, 4, 38220318, 2399715, 21.194432, 706668, 19.430673, 117, 333.644902
18, 18, 12.000000, 4, 10158653, 642269, 19.292818, 188526, 17.524404, 31, 86.027265
18, 18, 12.000000, 4, 51385745, 3217776, 21.617632, 953351, 19.862648, 157, 511.035650
18, 18, 12.000000, 4, 4723764, 299239, 18.190939, 88023, 16.425593, 14, 36.976336
18, 18, 12.000000, 4, 1708654, 110131, 16.748861, 32167, 14.973294, 5, 35.816628
18, 18, 12.000000, 4, 3006859, 188773, 17.526293, 55947, 15.771773, 9, 27.199066
18, 18, 12.000000, 4, 671047, 42747, 15.383536, 12761, 13.639454, 2, 3.288604
18, 18, 12.000000, 4, 2991904, 191642, 17.548054, 54785, 15.741493, 9, 51.491358
18, 18, 12.000000, 4, 6545998, 411742, 18.651381, 122341, 16.900548, 20, 127.847101
18, 18, 12.000000, 4, 1467623, 91348, 16.479086, 26968, 14.718961, 4, 34.105651
18, 18, 12.000000, 4, 11676013, 750709, 19.517894, 219343, 17.742829, 36, 95.478178
18, 18, 12.000000, 4, 9931402, 618758, 19.239016, 185170, 17.498491, 30, 145.591955
18, 18, 12.000000, 4, 18539484, 1155852, 20.140525, 343625, 18.390475, 56, 296.220516
18, 18, 12.000000, 4, 3644129, 229832, 17.810220, 68410, 16.061920, 11, 26.920571
18, 18, 12.000000, 4, 13775741, 877258, 19.742642, 256922, 17.970971, 42, 180.736904
18, 18, 12.000000, 4, 1135411, 70768, 16.110810, 21350, 14.381948, 3, 7.743813
18, 18, 12.000000, 4, 847628, 53422, 15.705146, 15875, 13.954469, 2, 24.531994
18, 18, 12.000000, 4, 21433857, 1350832, 20.365417, 395225, 18.592315, 66, 114.531181
18, 18, 12.000000, 4, 4516277, 285212, 18.121675, 84959, 16.374479, 13, 49.074438
18, 18, 12.000000, 4, 2899368, 181544, 17.469960, 55038, 15.748140, 8, 79.461657
18, 18, 12.000000, 4, 16087593, 997257, 19.927606, 294965, 18.170184, 48, 117.030319
18, 18, 12.000000, 4, 21927181, 1365346, 20.380835, 408286, 18.639221, 66, 225.367457
18, 18, 12.000000, 4, 13902495, 882790, 19.751711, 257635, 17.974969, 43, 275.786626
18, 18, 12.000000, 4, 1101416, 68607, 16.066068, 20324, 14.310897, 3, 29.981702
18, 18, 12.000000, 4, 2442832, 152769, 17.220992, 45032, 15.458663, 7, 13.684299
18, 18, 12.000000, 4, 5825945, 365028, 18.477648, 108451, 16.726684, 17, 79.167939
18, 18, 12.000000, 4, 38354779, 2406187, 21.198317, 714163, 19.445894, 117, 324.922529
18, 18, 12.000000, 4, 359688, 22557, 14.461288, 6641, 12.697185, 1, 15.563756
18, 18, 12.000000, 4, 5483430, 345774, 18.399470, 102328, 16.642841, 16, 206.291780
18, 18, 12.000000, 4, 4216564, 257054, 17.971712, 78187, 16.254641, 12, 148.807884
18, 18, 12.000000, 4, 36329284, 2280602, 21.120983, 677209, 19.369242, 111, 283.306812
18, 18, 12.000000, 4, 4010306, 252906, 17.948242, 74597, 16.186830, 12, 48.574423
18, 18, 12.000000, 4, 4388092, 272821, 18.057595, 81829, 16.320325, 13, 37.584719
18, 18, 12.000000, 4, 26000123, 1633637, 20.639656, 487363, 18.894637, 79, 572.629838
18, 18, 12.000000, 4, 622398, 39930, 15.285185, 11597, 13.501464, 1, 8.699612
18, 18, 12.000000, 4, 3454520, 213333, 17.702748, 63828, 15.961902, 10, 32.831200
18, 18, 12.000000, 4, 21448412, 1340392, 20.354224, 397110, 18.599179, 65, 524.991168
18, 18, 12.000000, 4, 9681548, 605490, 19.207744, 178288, 17.443850, 29, 69.453626
18, 18, 12.000000, 4, 11561158, 726510, 19.470623, 214084, 17.707817, 35, 215.639625
18, 18, 12.000000, 4, 6985544, 430993, 18.717305, 129091, 16.978029, 21, 125.768932
18, 18, 12.000000, 4, 5013678, 318044, 18.278867, 93503, 16.512725, 15, 41.365099
18, 18, 12.000000, 4, 13729724, 867009, 19.725687, 254519, 17.957414, 42, 120.647304
18, 18, 12.000000, 4, 39258410, 2456665, 21.228270, 727165, 19.471923, 120, 251.081525
18, 18, 12.000000, 4, 5677439, 352376, 18.426756, 104961, 16.679494, 17, 111.877941
18, 18, 12.000000, 4, 28480, 1850, 10.853310, 449, 8.810572, 0, 1.384632
18, 18, 12.000000, 4, 3960331, 251383, 17.939528, 73648, 16.168359, 12, 23.668088
18, 18, 12.000000, 4, 1354237, 83501, 16.349506, 24967, 14.607735, 4, 10.334147
18, 18, 12.000000, 4, 5138212, 328091, 18.323736, 96953, 16.564998, 16, 43.867030
18, 18, 12.000000, 4, 6838531, 425765, 18.699698, 125582, 16.938270, 20, 245.121731
18, 18, 12.000000, 4, 1793814, 108374, 16.725659, 32399, 14.983662, 5, 89.959943
18, 18, 12.000000, 4, 13280289, 825112, 19.654230, 246045, 17.908563, 40, 82.839136
18, 18, 12.000000, 4, 12777105, 802357, 19.613885, 237417, 17.857064, 39, 249.419673
18, 18, 12.000000, 4, 13792647, 856976, 19.708895, 255762, 17.964442, 41, 221.245203
18, 18, 12.000000, 4, 215606, 13464, 13.716819, 4050, 11.983706, 0, 16.476347
18, 18, 12.000000, 4, 1095432, 68871, 16.071609, 20632, 14.332596, 3, 10.846231
18, 18, 12.000000, 4, 1031492, 62770, 15.937788, 18665, 14.188048, 3, 8.071036
18, 18, 12.000000, 4, 5494903, 346391, 18.402042, 100880, 16.622281, 16, 150.927889
18, 18, 12.000000, 4, 5836879, 357906, 18.449221, 106559, 16.701293, 17, 85.806815
18, 18, 12.000000, 4, 12112757, 765418, 19.545888, 224771, 17.778096, 37, 191.384023
18, 18, 12.000000, 4, 993575, 63259, 15.948983, 18338, 14.162549, 3, 14.419092
18, 18, 12.000000, 4, 262267, 16206, 13.984240, 4894, 12.256798, 0, 32.685447
18, 18, 12.000000, 4, 2614534, 157987, 17.269446, 48051, 15.552279, 7, 25.411082
18, 18, 12.000000, 4, 26446350, 1662402, 20.664838, 490471, 18.903808, 81, 545.938790
18, 18, 12.000000, 4, 2037531, 123381, 16.912761, 36454, 15.153790, 6, 33.477290
18, 18, 12.000000, 4, 26227908, 1632371, 20.638538, 483376, 18.882786, 79, 253.449152
18, 18, 12.000000, 4, 22648789, 1430660, 20.448249, 421832, 18.686309, 69, 563.560197
18, 18, 12.000000, 4, 610313, 39142, 15.256430, 11305, 13.464673, 1, 6.711894
18, 18, 12.000000, 4, 176162, 10979, 13.422459, 3265, 11.672867, 0, 15.534570
18, 18, 12.000000, 4, 2639196, 167402, 17.352957, 49532, 15.596073, 8, 17.846619
18, 18, 12.000000, 4, 10147113, 636142, 19.278989, 189955, 17.535298, 31, 170.172658
18, 18, 12.000000, 4, 525175, 33331, 15.024577, 9697, 13.243323, 1, 13.080254
18, 18, 12.000000, 4, 69242573, 4364198, 22.057285, 1286255, 20.294745, 213, 549.310145
18, 18, 12.000000, 4, 21071233, 1316884, 20.328697, 390760, 18.575923, 64, 117.396702
18, 18, 12.000000, 4, 218565, 13553, 13.726325, 4142, 12.016112, 0, 14.967725
18, 18, 12.000000, 4, 20859341, 1310896, 20.322122, 386219, 18.559060, 64, 527.225978
18, 18, 12.000000, 4, 26078, 1624, 10.665336, 435, 8.764872, 0, 1.697494
18, 18, 12.000000, 4, 12226712, 768630, 19.551930, 225699, 17.784041, 37, 188.151200
18, 18, 12.000000, 4, 175654, 10934, 13.416534, 3206, 11.646559, 0, 13.935060
18, 18, 12.000000, 4, 23639744, 1482396, 20.499499, 439912, 18.746855, 72, 516.179294
18, 18, 12.000000, 4, 117952, 7369, 12.847253, 2126, 11.053926, 0, 5.622205
18, 18, 12.000000, 4, 1681955, 104086, 16.667417, 31137, 14.926342, 5, 20.420537
18, 18, 12.000000, 4, 12272399, 764707, 19.544548, 226204, 17.787265, 37, 264.795829
18, 18, 12.000000, 4, 24651578, 1544742, 20.558934, 457928, 18.804761, 75, 169.601262
18, 18, 12.000000, 4, 10070851, 625032, 19.253571, 186529, 17.509040, 30, 79.549626
18, 18, 12.000000, 4, 7566830, 477851, 18.866201, 140009, 17.095160, 23, 377.468483
18, 18, 12.000000, 4, 2562727, 167511, 17.353896, 48324, 15.560452, 8, 527.397305
18, 18, 12.000000, 4, 3329554, 207927, 17.665718, 62175, 15.924047, 10, 68.158140
18, 18, 12.000000, 4, 3725033, 236062, 17.848806, 69392, 16.082482, 11, 38.620906
18, 18, 12.000000, 4, 23271681, 1459064, 20.476612, 426413, 18.701892, 71, 285.829458
18, 18, 12.000000, 4, 7371054, 462360, 18.818657, 135870, 17.051867, 22, 78.270853
18, 18, 12.000000, 4, 15264831, 952847, 19.861885, 282851, 18.109683, 46, 114.527484
18, 18, 12.000000, 4, 4847506, 302490, 18.206528, 88828, 16.438727, 14, 59.326992
18, 18, 12.000000, 4, 2870678, 179434, 17.453094, 53530, 15.708060, 8, 17.277779
18, 18, 12.000000, 4, 5101954, 321222, 18.293211, 94935, 16.534652, 15, 38.733629
18, 18, 12.000000, 4, 416225, 26150, 14.674523, 7779, 12.925369, 1, 2.728662
18, 18, 12.000000, 4, 8113698, 510799, 18.962396, 150474, 17.199155, 24, 175.087723
18, 18, 12.000000, 4, 14044609, 884882, 19.755126, 262574, 18.002365, 43, 212.742964
18, 18, 12.000000, 4, 8882589, 555872, 19.084393, 164348, 17.326394, 27, 96.216753
18, 18, 12.000000, 4, 14175499, 893378, 19.768911, 263365, 18.006704, 43, 155.913087
18, 18, 12.000000, 4, 676219, 42442, 15.373205, 12688, 13.631177, 2, 5.601154
18, 18, 12.000000, 4, 10186461, 636626, 19.280087, 187823, 17.519014, 31, 100.026336
18, 18, 12.000000, 4, 10221356, 636609, 19.280048, 190730, 17.541172, 31, 228.937813
18, 18, 12.000000, 4, 8950139, 559681, 19.094245, 166724, 17.347102, 27, 57.812267
18, 18, 12.000000, 4, 466000, 28972, 14.822372, 8573, 13.065584, 1, 59.235483
18, 18, 12.000000, 4, 9535676, 591394, 19.173760, 176867, 17.432305, 28, 104.082819
18, 18, 12.000000, 4, 26053444, 1637965, 20.643473, 484697, 18.886724, 80, 190.331590
18, 18, 12.000000, 4, 9746254, 608722, 19.215424, 181310, 17.468099, 29, 90.469929
18, 18, 12.000000, 4, 2247233, 140214, 17.097271, 41182, 15.329726, 6, 49.842225
18, 18, 12.000000, 4, 5306573, 328744, 18.326605, 96128, 16.552669, 16, 87.774129
18, 18, 12.000000, 4, 10189649, 636990, 19.280911, 187931, 17.519844, 31, 182.844170
18, 18, 12.000000, 4, 1084217, 70567, 16.106706, 20811, 14.345059, 3, 54.971573
18, 18, 12.000000, 4, 4130730, 258278, 17.978565, 76201, 16.217522, 12, 100.535322
18, 18, 12.000000, 4, 2595869, 164637, 17.328929, 48009, 15.551017, 8, 15.581593
18, 18, 12.000000, 4, 7166241, 442932, 18.756726, 130625, 16.995072, 21, 243.710305
18, 18, 12.000000, 4, 6905245, 430866, 18.716880, 128551, 16.971981, 21, 44.415622
18, 18, 12.000000, 4, 9356631, 585181, 19.158523, 173228, 17.402313, 28, 116.027288
18, 18, 12.000000, 4, 12880560, 807434, 19.622985, 239490, 17.869606, 39, 158.931179
18, 18, 12.000000, 4, 20373096, 1276263, 20.283494, 376978, 18.524121, 62, 226.062170
18, 18, 12.000000, 4, 5654923, 356003, 18.441530, 104881, 16.678394, 17, 44.808363
18, 18, 12.000000, 4, 7664763, 482931, 18.881458, 142785, 17.123485, 23, 216.665462
18, 18, 12.000000, 4, 11907852, 748147, 19.512962, 220325, 17.749274, 36, 58.974046
18, 18, 12.000000, 4, 14242109, 888478, 19.760977, 263120, 18.005361, 43, 99.905378
18, 18, 12.000000, 4, 4291606, 269758, 18.041306, 80020, 16.288073, 13, 32.835387
18, 18, 12.000000, 4, 23589784, 1485405, 20.502425, 438574, 18.742461, 72, 151.230704
18, 18, 12.000000, 4, 14656562, 918975, 19.809666, 270886, 18.047326, 44, 255.852500
18, 18, 12.000000, 4, 14044027, 881414, 19.749460, 258976, 17.982459, 43, 71.870937
18, 18, 12.000000, 4, 3805026, 242781, 17.889296, 71247, 16.120542, 11, 45.572338
18, 18, 12.000000, 4, 8159632, 513071, 18.968799, 152208, 17.215685, 25, 102.555017
18, 18, 12.000000, 4, 22285924, 1397767, 20.414692, 415874, 18.665787, 68, 232.765626
18, 18, 12.000000, 4, 1015554, 62723, 15.936707, 18964, 14.210976, 3, 6.603354
18, 18, 12.000000, 4, 26078143, 1637929, 20.643441, 483820, 18.884111, 80, 279.945690
18, 18, 12.000000, 4, 1441373, 90663, 16.468226, 26527, 14.695174, 4, 19.914666
18, 18, 12.000000, 4, 4663487, 291576, 18.153512, 86882, 16.406770, 14, 44.481360
18, 18, 12.000000, 4, 786819, 49007, 15.580700, 14769, 13.850285, 2, 30.073215
18, 18, 12.000000, 4, 1050926, 65402, 15.997047, 19845, 14.276488, 3, 13.159898
18, 18, 12.000000, 4, 8305660, 529207, 19.013473, 155229, 17.244039, 25, 76.243542
18, 18, 12.000000, 4, 12599912, 792118, 19.595356, 235794, 17.847167, 38, 158.974722
18, 18, 12.000000, 4, 607521, 37712, 15.202736, 11237, 13.455969, 1, 19.299821
18, 18, 12.000000, 4, 4759921, 301282, 18.200755, 88266, 16.429570, 14, 25.736592
18, 18, 12.000000, 4, 5955742, 366995, 18.485401, 110427, 16.752733, 17, 37.295192
18, 18, 12.000000, 4, 14111464, 880932, 19.748671, 259486, 17.985297, 43, 103.892847
18, 18, 12.000000, 4, 6271026, 388561, 18.567782, 116812, 16.833829, 18, 86.139129
18, 18, 12.000000, 4, 10706660, 676993, 19.368781, 199217, 17.603981, 33, 93.812312
18, 18, 12.000000, 4, 8801636, 557766, 19.089300, 164660, 17.329131, 27, 83.364838
18, 18, 12.000000, 4, 4675783, 295409, 18.172354, 87711, 16.420470, 14, 49.917087
18, 18, 12.000000, 4, 14645305, 924100, 19.817689, 272817, 18.057574, 45, 237.690036
18, 18, 12.000000, 4, 5952609, 370992, 18.501029, 110286, 16.750890, 18, 40.792596
18, 18, 12.000000, 4, 1223435, 75080, 16.196141, 22386, 14.450309, 3, 67.245369
18, 18, 12.000000, 4, 2481662, 155606, 17.247538, 45246, 15.465503, 7, 17.922921
18, 18, 12.000000, 4, 1680914, 106591, 16.701726, 31223, 14.930322, 5, 16.568492
18, 18, 12.000000, 4, 8033743, 500803, 18.933884, 148610, 17.181172, 24, 40.189676
18, 18, 12.000000, 4, 69414, 4335, 12.081816, 1244, 10.280771, 0, 3.047832
18, 18, 12.000000, 4, 1853607, 113036, 16.786423, 33768, 15.043369, 5, 70.943893
18, 18, 12.000000, 4, 3261606, 206394, 17.655042, 60907, 15.894320, 10, 25.835526
18, 18, 12.000000, 4, 6749824, 421540, 18.685310, 125487, 16.937178, 20, 189.579272
18, 18, 12.000000, 4, 22761790, 1427321, 20.444878, 422994, 18.690278, 69, 424.365471
18, 18, 12.000000, 4, 32448429, 2039587, 20.959846, 604286, 19.204872, 99, 213.233793
18, 18, 12.000000, 4, 2325728, 143862, 17.134326, 43072, 15.394463, 7, 57.182152
18, 18, 12.000000, 4, 5406777, 341636, 18.382100, 101190, 16.626707, 16, 52.379907
18, 18, 12.000000, 4, 13465856, 840371, 19.680667, 248143, 17.920812, 41, 157.203218
18, 18, 12.000000, 4, 134687, 8514, 13.055621, 2562, 11.323055, 0, 2.256450
18, 18, 12.000000, 4, 1287485, 78338, 16.257425, 23862, 14.542427, 3, 58.764558
18, 18, 12.000000, 4, 8438331, 536228, 19.032487, 156374, 17.254641, 26, 126.156960
18, 18, 12.000000, 4, 6926346, 431796, 18.719990, 128157, 16.967553, 21, 36.313426
18, 18, 12.000000, 4, 11990951, 762882, 19.541100, 222283, 17.762038, 37, 75.837409
18, 18, 12.000000, 4, 7401697, 464657, 18.825807, 136453, 17.058045, 22, 63.830133
18, 18, 12.000000, 4, 4122633, 259121, 17.983266, 76232, 16.218109, 12, 31.279743
18, 18, 12.000000, 4, 12744871, 799405, 19.608567, 236191, 17.849594, 39, 428.485741
18, 18, 12.000000, 4, 2987942, 188299, 17.522666, 54652, 15.737987, 9, 26.820007
18, 18, 12.000000, 4, 9038952, 565481, 19.109119, 168707, 17.364160, 27, 147.130003
18, 18, 12.000000, 4, 788039, 48337, 15.560840, 14378, 13.811575, 2, 20.472717
18, 18, 12.000000, 4, 6427488, 400021, 18.609716, 118790, 16.858054, 19, 123.287126
18, 18, 12.000000, 4, 6406849, 397361, 18.600091, 119617, 16.868063, 19, 163.374564
18, 18, 12.000000, 4, 604078, 37972, 15.212648, 11309, 13.465184, 1, 12.121157
18, 18, 12.000000, 4, 5454851, 344106, 18.392494, 99978, 16.609323, 16, 37.681169
18, 18, 12.000000, 4, 6109260, 383899, 18.550367, 112471, 16.779194, 18, 127.297035
18, 18, 12.000000, 4, 30113182, 1904147, 20.860713, 561592, 19.099163, 93, 405.772346
18, 18, 12.000000, 4, 1343053, 83168, 16.343741, 24446, 14.577311, 4, 8.234027
18, 18, 12.000000, 4, 50232745, 3151885, 21.587783, 934418, 19.833709, 154, 346.166067
18, 18, 12.000000, 4, 2611155, 165320, 17.334902, 48913, 15.577930, 8, 15.610047
18, 18, 12.000000, 4, 804696, 49891, 15.606492, 14895, 13.862541, 2, 21.745370
18, 18, 12.000000, 4, 15275427, 963007, 19.877187, 284085, 18.115963, 47, 149.129477
18, 18, 12.000000, 4, 33818426, 2112608, 21.010594, 623769, 19.250652, 103, 697.573329
18, 18, 12.000000, 4, 13487973, 840651, 19.681147, 248752, 17.924349, 41, 237.400841
18, 18, 12.000000, 4, 6875665, 434731, 18.729763, 128076, 16.966641, 21, 98.813577
18, 18, 12.000000, 4, 1693946, 103341, 16.657053, 30969, 14.918537, 5, 29.271974
18, 18, 12.000000, 4, 1066713, 65147, 15.991411, 19471, 14.249039, 3, 5.994700
18, 18, 12.000000, 4, 41979846, 2625327, 21.324066, 775229, 19.564263, 128, 556.830563
18, 18, 12.000000, 4, 13846096, 869743, 19.730230, 255056, 17.960455, 42, 184.112619
18, 18, 12.000000, 4, 2555731, 161642, 17.302443, 47401, 15.532630, 7, 18.218293
18, 18, 12.000000, 4, 2457118, 154195, 17.234396, 46064, 15.491352, 7, 18.572503
18, 18, 12.000000, 4, 44202662, 2766490, 21.399625, 818221, 19.642131, 135, 457.419690
18, 18, 12.000000, 4, 1362080, 86335, 16.397658, 25375, 14.631120, 4, 6.317636
18, 18, 12.000000, 4, 51237164, 3199380, 21.609361, 947390, 19.853599, 156, 393.554287
18, 18, 12.000000, 4, 8213862, 518003, 18.982601, 153982, 17.232402, 25, 123.468803
18, 18, 12.000000, 4, 14121772, 880374, 19.747757, 260162, 17.989051, 43, 239.954158
18, 18, 12.000000, 4, 8473641, 525537, 19.003433, 157249, 17.262691, 25, 59.605613
18, 18, 12.000000, 4, 9152168, 573831, 19.130266, 169173, 17.368140, 28, 163.080130
18, 18, 12.000000, 4, 4487426, 281220, 18.101340, 82835, 16.337953, 13, 67.073610
18, 18, 12.000000, 4, 20126538, 1268895, 20.275141, 375661, 18.519072, 62, 160.175552
18, 18, 12.000000, 4, 22891958, 1434258, 20.451873, 428039, 18.707383, 70, 135.815925
18, 18, 12.000000, 4, 9520969, 588762, 19.167325, 175137, 17.418124, 28, 159.365039
18, 18, 12.000000, 4, 20294548, 1276796, 20.284097, 379133, 18.532345, 62, 142.129637
18, 18, 12.000000, 4, 7670831, 482852, 18.881222, 142982, 17.125474, 23, 117.722716
18, 18, 12.000000, 4, 197810, 12095, 13.562123, 3672, 11.842350, 0, 5.143986
18, 18, 12.000000, 4, 10873337, 682928, 19.381374, 201546, 17.620750, 33, 64.680718
18, 18, 12.000000, 4, 4128515, 260449, 17.990641, 75371, 16.201722, 12, 32.549883
18, 18, 12.000000, 4, 4721175, 296626, 18.178286, 87404, 16.415412, 14, 28.751976
18, 18, 12.000000, 4, 6105424, 386260, 18.559213, 113286, 16.789610, 18, 42.191453
18, 18, 12.000000, 4, 7900869, 492489, 18.909732, 146875, 17.164229, 24, 36.880780
18, 18, 12.000000, 4, 332928, 20792, 14.343741, 6174, 12.591990, 1, 3.099955
18, 18, 12.000000, 4, 42387967, 2646477, 21.335642, 784431, 19.581287, 129, 924.121330
18, 18, 12.000000, 4, 24802961, 1554223, 20.567762, 462327, 18.818554, 75, 558.114249
18, 18, 12.000000, 4, 29979975, 1872757, 20.836732, 557906, 19.089663, 91, 226.065925
18, 18, 12.000000, 4, 8072550, 499596, 18.930402, 150212, 17.196641, 24, 40.586731
18, 18, 12.000000, 4, 5313371, 333107, 18.345626, 98496, 16.587778, 16, 94.007137
18, 18, 12.000000, 4, 13272272, 819234, 19.643916, 242620, 17.888339, 40, 242.353297
18, 18, 12.000000, 4, 9528617, 599395, 19.193148, 177520, 17.437622, 29, 93.535115
18, 18, 12.000000, 4, 2520180, 160537, 17.292546, 46868, 15.516316, 7, 39.414462
18, 18, 12.000000, 4, 16921107, 1057659, 20.012443, 314068, 18.260717, 51, 196.513980
18, 18, 12.000000, 4, 5921954, 367868, 18.488829, 109885, 16.745635, 17, 123.252172
18, 18, 12.000000, 4, 274738, 16853, 14.040718, 5146, 12.329236, 0, 11.829669
18, 18, 12.000000, 4, 3891059, 246717, 17.912498, 72979, 16.155194, 12, 23.806925
18, 18, 12.000000, 4, 448886, 27965, 14.771335, 8214, 13.003869, 1, 12.383302
18, 18, 12.000000, 4, 735073, 44615, 15.445241, 13356, 13.705200, 2, 20.705050
18, 18, 12.000000, 4, 674137, 42649, 15.380224, 12844, 13.648807, 2, 8.094960
18, 18, 12.000000, 4, 6004658, 371173, 18.501732, 110506, 16.753765, 18, 54.223256
18, 18, 12.000000, 4, 6656578, 411281, 18.649765, 123123, 16.909741, 20, 36.823490
18, 18, 12.000000, 4, 12184275, 766726, 19.548352, 226659, 17.790164, 37, 74.151066
18, 18, 12.000000, 4, 2642275, 167338, 17.352406, 49183, 15.585872, 8, 49.144864
18, 18, 12.000000, 4, 415259, 25649, 14.646615, 7788, 12.927037, 1, 3.817855
18, 18, 12.000000, 4, 5056585, 322012, 18.296755, 95438, 16.542276, 15, 147.493769
18, 18, 12.000000, 4, 420686, 26416, 14.689124, 7764, 12.922584, 1, 42.303735
18, 18, 12.000000, 4, 13238042, 846453, 19.691070, 248862, 17.924986, 41, 244.938735
18, 18, 12.000000, 4, 9116585, 574415, 19.131734, 167955, 17.357715, 28, 119.036264
18, 18, 12.000000, 4, 7381536, 464467, 18.825217, 137372, 17.067728, 22, 50.456518
18, 18, 12.000000, 4, 2090958, 132626, 17.017004, 39161, 15.257130, 6, 15.245791
18, 18, 12.000000, 4, 10262058, 652872, 19.316441, 192888, 17.557404, 31, 61.856838
18, 18, 12.000000, 4, 17405460, 1090227, 20.056197, 322443, 18.298685, 53, 109.670402
